date,product_id,sales_units,price,discount,stock_level,rating,is_sale_period,holiday,weather,ad_spend,initial_stock,daily_restock,warehouse_id
2027-05-04,Revlon Colorstay Liquid Eyeliner,40,2438.32,13.54,353,3.9,0,0,Rainy,48254.83,609,0,W1
2027-05-04,Clinique Moisture Surge Hydrator,49,3898.83,3.87,346,3.9,1,0,Sunny,25380.33,990,50,W1
2027-05-04,Huda Beauty Rose Gold Remastered Eyeshadow,48,1726.28,27.19,650,3.6,0,1,Sunny,24911.29,723,0,W3
2027-05-04,Bobbi Brown Instant Full Cover Concealer,28,2732.23,6.45,589,3.6,0,0,Sunny,35220.39,845,50,W2
2027-05-04,Lakme Absolute Skin Natural Mousse,26,4609.02,23.28,399,3.7,0,1,Sunny,18814.82,544,0,W2
2027-05-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,44,3179.87,3.4,453,4.9,0,0,Rainy,35019.03,555,0,W2
2027-05-04,MAC Studio Fix Powder Plus Foundation,8,954.49,13.21,532,4.5,1,0,Snowy,7946.11,891,0,W2
2027-05-05,Maybelline Superstay Matte Ink Lipstick,35,1886.53,25.16,611,5.0,0,0,Sunny,26833.79,956,0,W3
2027-05-05,Huda Beauty Rose Gold Remastered Eyeshadow,53,4534.11,26.16,603,4.2,0,0,Sunny,26930.27,946,0,W1
2027-05-05,Nykaa Matte Nail Enamel,33,1866.9,1.41,705,5.0,1,0,Sunny,14551.59,999,0,W1
2027-05-05,Clinique Moisture Surge Hydrator,36,2488.61,14.16,483,4.6,0,0,Snowy,38388.3,858,50,W2
2027-05-05,L'Oreal Paris Voluminous Mascara,53,2493.77,27.47,289,4.6,0,0,Sunny,48547.49,949,50,W1
2027-05-05,Revlon Colorstay Liquid Eyeliner,84,3828.61,17.8,368,4.1,1,0,Stormy,41499.85,550,100,W3
2027-05-06,L'Oreal Paris Voluminous Mascara,76,2242.1,6.51,566,4.0,0,0,Stormy,13520.87,642,50,W3
2027-05-06,MAC Studio Fix Powder Plus Foundation,67,1461.12,15.81,694,4.2,0,0,Stormy,9580.49,869,0,W1
2027-05-06,Huda Beauty Rose Gold Remastered Eyeshadow,34,563.8,27.55,322,4.7,1,0,Rainy,44135.9,628,100,W2
2027-05-06,Nykaa Matte Nail Enamel,64,4517.63,21.17,543,4.1,1,0,Rainy,20152.04,607,200,W1
2027-05-06,Clinique Moisture Surge Hydrator,35,4042.94,3.66,651,4.7,0,0,Sunny,9297.87,994,0,W3
2027-05-07,Maybelline Superstay Matte Ink Lipstick,56,2336.09,21.29,745,4.8,1,0,Sunny,40956.68,801,50,W3
2027-05-07,MAC Studio Fix Powder Plus Foundation,37,2991.31,1.32,454,3.9,0,0,Rainy,8555.03,851,50,W1
2027-05-07,Lakme Absolute Skin Natural Mousse,39,3961.79,27.53,464,4.4,0,0,Stormy,5861.76,716,50,W3
2027-05-07,Revlon Colorstay Liquid Eyeliner,49,3882.93,22.99,292,3.6,0,0,Sunny,21219.51,690,0,W2
2027-05-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,43,1929.72,21.64,411,4.2,0,0,Sunny,22021.26,803,0,W3
2027-05-07,Bobbi Brown Instant Full Cover Concealer,39,2329.55,2.66,487,3.8,0,0,Rainy,41919.82,696,100,W2
2027-05-07,Nykaa Matte Nail Enamel,71,1963.2,22.99,604,4.7,1,1,Sunny,9184.94,834,50,W1
2027-05-07,L'Oreal Paris Voluminous Mascara,32,2172.77,0.59,437,4.7,0,0,Rainy,25749.46,588,100,W3
2027-05-08,Maybelline Superstay Matte Ink Lipstick,59,3544.7,17.35,517,5.0,0,0,Sunny,7460.8,576,50,W2
2027-05-08,Nykaa Matte Nail Enamel,50,4486.12,19.14,586,3.6,0,0,Rainy,18043.78,923,0,W2
2027-05-08,Bobbi Brown Instant Full Cover Concealer,81,4825.62,20.73,611,4.8,0,1,Sunny,42457.58,692,50,W2
2027-05-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,60,3036.61,21.81,529,3.6,0,0,Sunny,42646.69,589,100,W2
2027-05-08,Huda Beauty Rose Gold Remastered Eyeshadow,59,1596.78,25.61,601,4.3,0,0,Snowy,11845.32,683,100,W2
2027-05-08,L'Oreal Paris Voluminous Mascara,63,4864.58,6.12,550,4.8,0,0,Sunny,31670.76,769,50,W2
2027-05-08,Revlon Colorstay Liquid Eyeliner,59,4861.04,19.24,664,3.9,0,0,Sunny,42260.0,927,0,W1
2027-05-09,Lakme Absolute Skin Natural Mousse,64,767.01,7.36,249,3.6,1,0,Sunny,49947.11,901,100,W1
2027-05-09,Maybelline Superstay Matte Ink Lipstick,43,4750.82,19.21,86,4.7,0,0,Sunny,10722.29,791,0,W3
2027-05-09,Nykaa Matte Nail Enamel,64,2920.1,3.0,531,4.8,0,0,Sunny,13963.86,994,50,W3
2027-05-09,Clinique Moisture Surge Hydrator,79,4438.41,11.92,383,4.7,1,0,Rainy,30456.38,930,50,W3
2027-05-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,20,4903.86,18.51,395,4.1,0,0,Sunny,16236.5,649,50,W1
2027-05-10,Nykaa Matte Nail Enamel,61,1536.26,15.32,780,4.8,0,0,Sunny,12092.41,841,0,W3
2027-05-10,Lakme Absolute Skin Natural Mousse,27,3343.65,15.64,824,3.6,1,0,Snowy,20830.94,851,200,W2
2027-05-10,Revlon Colorstay Liquid Eyeliner,32,1503.15,26.17,869,4.5,0,0,Rainy,22649.49,901,100,W1
2027-05-10,L'Oreal Paris Voluminous Mascara,66,3944.25,5.68,606,4.2,1,0,Sunny,11130.21,813,200,W3
2027-05-10,Maybelline Superstay Matte Ink Lipstick,34,4410.25,14.25,238,4.3,0,0,Rainy,45259.61,500,50,W2
2027-05-10,Clinique Moisture Surge Hydrator,39,4843.63,13.94,810,4.2,0,0,Snowy,36809.16,849,0,W2
2027-05-10,Bobbi Brown Instant Full Cover Concealer,35,3667.83,5.77,580,4.5,0,0,Sunny,8056.54,994,0,W2
2027-05-11,Revlon Colorstay Liquid Eyeliner,79,4917.6,11.49,409,4.6,1,0,Rainy,35806.2,934,0,W1
2027-05-11,L'Oreal Paris Voluminous Mascara,31,1659.06,4.69,393,4.0,0,0,Rainy,40799.93,960,200,W2
2027-05-11,Nykaa Matte Nail Enamel,33,883.93,0.3,350,3.7,0,0,Snowy,27527.44,652,200,W3
2027-05-11,Maybelline Superstay Matte Ink Lipstick,44,1507.67,9.35,713,4.1,0,0,Sunny,28629.11,931,0,W2
2027-05-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,64,3232.02,4.58,483,4.7,0,0,Sunny,29794.81,793,50,W3
2027-05-11,Huda Beauty Rose Gold Remastered Eyeshadow,23,1238.06,9.36,282,3.6,0,0,Snowy,11322.75,824,0,W3
2027-05-11,Lakme Absolute Skin Natural Mousse,19,1582.85,10.06,414,4.9,0,0,Sunny,33885.73,948,200,W3
2027-05-11,Bobbi Brown Instant Full Cover Concealer,58,3445.21,19.3,700,3.6,0,0,Stormy,34496.53,758,0,W2
2027-05-12,MAC Studio Fix Powder Plus Foundation,12,1585.07,27.19,406,4.1,1,0,Snowy,12166.7,822,0,W3
2027-05-12,Revlon Colorstay Liquid Eyeliner,53,890.37,26.95,28,4.7,1,0,Sunny,16734.64,717,50,W1
2027-05-12,Nykaa Matte Nail Enamel,45,4478.71,29.57,571,3.9,0,0,Sunny,17233.2,783,50,W3
2027-05-12,Clinique Moisture Surge Hydrator,63,2523.87,24.93,218,4.4,0,1,Stormy,41333.76,578,100,W2
2027-05-12,Lakme Absolute Skin Natural Mousse,42,4365.75,24.17,664,3.6,0,0,Snowy,42725.1,781,50,W3
2027-05-12,Huda Beauty Rose Gold Remastered Eyeshadow,37,1532.21,20.17,527,4.4,0,0,Rainy,15051.75,564,100,W1
2027-05-13,MAC Studio Fix Powder Plus Foundation,22,1935.49,8.87,709,3.7,0,0,Sunny,41513.78,731,50,W3
2027-05-13,Huda Beauty Rose Gold Remastered Eyeshadow,50,727.56,27.79,538,4.9,0,0,Sunny,47413.26,778,0,W1
2027-05-13,Lakme Absolute Skin Natural Mousse,65,4940.23,6.52,445,4.6,0,0,Rainy,11280.23,885,100,W3
2027-05-13,Nykaa Matte Nail Enamel,56,3293.04,23.76,341,3.7,0,0,Sunny,33385.31,672,0,W3
2027-05-13,Bobbi Brown Instant Full Cover Concealer,35,3473.17,21.81,578,4.7,0,0,Sunny,18701.46,754,100,W2
2027-05-13,L'Oreal Paris Voluminous Mascara,61,4191.66,18.54,503,4.0,0,0,Snowy,26324.83,564,0,W1
2027-05-13,Clinique Moisture Surge Hydrator,12,1969.4,13.03,565,4.8,0,0,Sunny,45377.24,786,100,W1
2027-05-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,60,1585.78,7.24,755,3.5,0,0,Sunny,39936.8,815,0,W1
2027-05-13,Maybelline Superstay Matte Ink Lipstick,13,1368.01,19.83,293,4.9,0,0,Sunny,31947.36,979,0,W3
2027-05-14,Lakme Absolute Skin Natural Mousse,52,2989.05,26.66,343,4.2,1,0,Stormy,40373.1,631,0,W2
2027-05-14,L'Oreal Paris Voluminous Mascara,80,1797.14,27.28,310,3.5,0,0,Snowy,24486.55,537,0,W2
2027-05-14,Maybelline Superstay Matte Ink Lipstick,51,681.09,28.08,602,3.6,0,0,Sunny,17424.17,761,0,W1
2027-05-14,Revlon Colorstay Liquid Eyeliner,31,3884.33,19.19,373,4.8,0,0,Sunny,27028.04,897,0,W3
2027-05-14,Nykaa Matte Nail Enamel,53,1963.18,14.41,579,3.7,0,0,Sunny,48840.85,796,0,W2
2027-05-15,Lakme Absolute Skin Natural Mousse,35,3760.81,20.81,270,4.8,1,0,Snowy,13536.24,755,0,W1
2027-05-15,MAC Studio Fix Powder Plus Foundation,50,4864.65,24.31,386,4.7,0,0,Sunny,6427.05,808,0,W1
2027-05-15,Maybelline Superstay Matte Ink Lipstick,53,3025.54,0.75,483,4.7,1,0,Sunny,31762.54,577,200,W1
2027-05-15,Nykaa Matte Nail Enamel,28,4417.01,24.86,519,4.1,0,0,Sunny,36350.54,934,100,W2
2027-05-15,Bobbi Brown Instant Full Cover Concealer,18,4885.21,17.27,662,4.8,0,0,Sunny,22323.85,694,50,W3
2027-05-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,59,1320.04,19.92,438,3.7,0,0,Sunny,37504.01,619,50,W1
2027-05-15,Clinique Moisture Surge Hydrator,29,4868.15,14.53,763,3.9,0,0,Sunny,28711.72,985,50,W3
2027-05-15,Revlon Colorstay Liquid Eyeliner,65,1983.05,25.58,414,4.3,0,1,Sunny,11289.36,983,0,W2
2027-05-16,Revlon Colorstay Liquid Eyeliner,62,4423.1,26.16,215,4.3,1,0,Snowy,9170.41,741,50,W1
2027-05-16,L'Oreal Paris Voluminous Mascara,57,3366.67,3.41,846,3.7,0,0,Sunny,37414.03,903,50,W2
2027-05-16,Lakme Absolute Skin Natural Mousse,67,2774.61,26.97,138,4.4,0,0,Sunny,15733.35,619,0,W3
2027-05-16,Bobbi Brown Instant Full Cover Concealer,74,3031.34,11.83,772,4.7,0,0,Snowy,32076.19,846,0,W1
2027-05-16,Nykaa Matte Nail Enamel,73,3237.51,9.98,329,4.1,0,0,Snowy,20678.61,644,0,W1
2027-05-16,Clinique Moisture Surge Hydrator,51,4144.53,21.59,374,4.9,0,0,Stormy,46467.46,983,0,W1
2027-05-16,MAC Studio Fix Powder Plus Foundation,31,2184.66,29.5,717,4.3,1,0,Snowy,38997.53,924,0,W3
2027-05-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,51,4705.66,24.72,424,3.6,0,0,Sunny,33286.41,607,0,W2
2027-05-16,Huda Beauty Rose Gold Remastered Eyeshadow,14,2632.47,5.93,517,5.0,0,0,Sunny,14336.96,531,0,W3
2027-05-17,Lakme Absolute Skin Natural Mousse,68,615.66,11.97,323,4.8,1,0,Rainy,44209.69,546,50,W2
2027-05-17,Revlon Colorstay Liquid Eyeliner,39,1608.94,19.29,541,3.8,0,0,Snowy,8515.47,813,100,W1
2027-05-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,53,1782.29,15.75,167,4.5,0,1,Sunny,15946.69,531,0,W2
2027-05-17,Bobbi Brown Instant Full Cover Concealer,67,4656.58,9.05,566,3.7,0,0,Sunny,8581.25,633,0,W2
2027-05-17,Maybelline Superstay Matte Ink Lipstick,53,2506.15,6.43,508,4.6,1,1,Snowy,6349.5,885,50,W3
2027-05-18,Lakme Absolute Skin Natural Mousse,72,2931.14,9.97,891,4.1,0,0,Sunny,36053.74,963,0,W3
2027-05-18,Bobbi Brown Instant Full Cover Concealer,78,1738.17,20.33,788,4.3,1,0,Stormy,46089.39,866,0,W2
2027-05-18,Huda Beauty Rose Gold Remastered Eyeshadow,49,4945.15,16.62,816,4.1,0,0,Sunny,38368.49,865,0,W2
2027-05-18,MAC Studio Fix Powder Plus Foundation,56,3205.13,19.53,599,4.5,0,0,Sunny,16781.26,817,50,W2
2027-05-18,Nykaa Matte Nail Enamel,43,2974.35,2.69,438,4.9,1,0,Rainy,32193.57,583,200,W1
2027-05-19,Revlon Colorstay Liquid Eyeliner,36,3303.59,11.95,418,4.9,0,0,Snowy,22757.15,840,0,W1
2027-05-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,50,3294.56,25.07,404,4.6,0,0,Snowy,13762.46,721,100,W3
2027-05-19,MAC Studio Fix Powder Plus Foundation,72,1397.44,23.02,278,4.0,0,0,Snowy,8226.24,643,0,W3
2027-05-19,Bobbi Brown Instant Full Cover Concealer,56,1474.79,9.62,845,3.5,0,0,Sunny,5894.67,901,100,W2
2027-05-19,Lakme Absolute Skin Natural Mousse,39,634.8,19.61,668,5.0,0,0,Sunny,39320.11,707,50,W1
2027-05-19,Nykaa Matte Nail Enamel,46,2992.43,12.2,541,4.2,1,0,Sunny,38752.35,626,0,W3
2027-05-19,L'Oreal Paris Voluminous Mascara,59,3764.69,14.15,742,3.9,0,0,Rainy,37486.43,801,0,W2
2027-05-20,Maybelline Superstay Matte Ink Lipstick,62,2145.77,22.72,213,4.4,0,0,Snowy,40528.48,966,50,W2
2027-05-20,Clinique Moisture Surge Hydrator,49,3322.6,21.04,744,3.7,1,0,Snowy,27015.94,923,0,W2
2027-05-20,MAC Studio Fix Powder Plus Foundation,45,3243.1,13.12,436,4.8,0,0,Snowy,46972.27,874,0,W2
2027-05-20,Nykaa Matte Nail Enamel,60,4367.14,0.91,547,4.0,0,1,Sunny,23249.76,774,0,W1
2027-05-20,Huda Beauty Rose Gold Remastered Eyeshadow,81,3628.21,10.88,499,4.0,1,0,Sunny,45071.94,580,0,W3
2027-05-20,L'Oreal Paris Voluminous Mascara,61,4711.5,25.28,711,4.5,0,0,Snowy,49853.51,835,50,W2
2027-05-20,Bobbi Brown Instant Full Cover Concealer,60,2005.91,11.38,345,4.8,0,0,Sunny,34735.25,995,50,W3
2027-05-21,L'Oreal Paris Voluminous Mascara,51,3227.13,5.17,778,4.9,0,0,Rainy,21964.28,829,100,W3
2027-05-21,Revlon Colorstay Liquid Eyeliner,0,3146.05,28.37,416,3.6,0,0,Sunny,14338.42,587,50,W1
2027-05-21,Huda Beauty Rose Gold Remastered Eyeshadow,31,3146.56,4.05,453,4.4,0,0,Sunny,15213.9,892,50,W1
2027-05-21,Clinique Moisture Surge Hydrator,69,1800.95,25.76,372,3.8,1,0,Stormy,18758.0,586,50,W1
2027-05-21,Maybelline Superstay Matte Ink Lipstick,57,4482.93,19.66,234,3.5,0,0,Sunny,45488.82,930,0,W1
2027-05-21,Bobbi Brown Instant Full Cover Concealer,97,2685.17,26.56,415,3.8,0,0,Rainy,45773.31,614,100,W2
2027-05-21,Lakme Absolute Skin Natural Mousse,62,1684.52,6.51,189,4.1,0,0,Stormy,42892.99,730,0,W1
2027-05-21,Nykaa Matte Nail Enamel,15,3125.07,17.97,630,4.4,0,0,Sunny,36321.16,889,200,W3
2027-05-21,MAC Studio Fix Powder Plus Foundation,81,3557.74,9.24,699,4.3,0,0,Sunny,43604.15,780,0,W2
2027-05-22,Revlon Colorstay Liquid Eyeliner,70,3433.94,25.47,438,4.5,0,0,Snowy,31761.81,805,50,W3
2027-05-22,MAC Studio Fix Powder Plus Foundation,65,2693.86,0.69,673,4.4,0,0,Sunny,15711.44,833,50,W1
2027-05-22,Bobbi Brown Instant Full Cover Concealer,52,1345.89,13.03,651,4.0,0,0,Sunny,38710.64,808,0,W2
2027-05-22,L'Oreal Paris Voluminous Mascara,18,568.8,14.54,466,4.8,0,0,Rainy,5311.18,758,50,W1
2027-05-22,Lakme Absolute Skin Natural Mousse,37,1277.95,6.35,343,4.2,0,0,Rainy,46709.08,736,0,W1
2027-05-22,Nykaa Matte Nail Enamel,49,2332.37,25.02,475,3.5,0,1,Snowy,21640.69,624,100,W1
2027-05-23,Nykaa Matte Nail Enamel,71,2077.53,10.22,528,4.3,0,0,Rainy,40671.28,902,200,W2
2027-05-23,Maybelline Superstay Matte Ink Lipstick,62,3182.1,16.46,134,4.6,0,0,Sunny,37130.2,640,0,W1
2027-05-23,L'Oreal Paris Voluminous Mascara,37,1252.21,3.29,335,3.7,0,0,Sunny,46589.72,910,100,W2
2027-05-23,Bobbi Brown Instant Full Cover Concealer,0,3116.76,29.43,862,4.4,1,0,Sunny,24759.47,862,100,W1
2027-05-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,7,1273.34,1.58,245,3.8,0,0,Snowy,40136.46,584,0,W3
2027-05-23,Huda Beauty Rose Gold Remastered Eyeshadow,55,763.07,6.42,638,4.7,0,0,Stormy,12334.75,693,100,W1
2027-05-23,MAC Studio Fix Powder Plus Foundation,55,2103.38,19.25,418,4.8,0,1,Sunny,6771.94,883,50,W2
2027-05-23,Clinique Moisture Surge Hydrator,39,1947.92,16.0,438,3.8,0,0,Sunny,13346.04,741,0,W2
2027-05-24,Nykaa Matte Nail Enamel,40,4265.42,28.23,480,4.7,1,0,Sunny,22080.26,521,0,W3
2027-05-24,L'Oreal Paris Voluminous Mascara,46,4295.83,15.38,427,4.0,1,0,Sunny,24349.53,725,0,W1
2027-05-24,Huda Beauty Rose Gold Remastered Eyeshadow,10,4660.18,4.15,703,4.5,0,0,Stormy,25561.81,713,50,W1
2027-05-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,68,1827.91,5.72,634,4.3,1,0,Sunny,12412.19,746,50,W1
2027-05-24,Clinique Moisture Surge Hydrator,52,4255.61,1.84,167,4.2,0,0,Sunny,31909.5,808,50,W1
2027-05-24,Revlon Colorstay Liquid Eyeliner,77,3487.01,15.46,288,4.3,0,0,Sunny,34841.46,897,50,W3
2027-05-24,Maybelline Superstay Matte Ink Lipstick,29,3454.1,3.02,607,4.5,0,0,Sunny,47985.18,737,0,W3
2027-05-24,MAC Studio Fix Powder Plus Foundation,80,1088.6,7.28,293,4.1,0,0,Sunny,17318.5,828,100,W2
2027-05-24,Lakme Absolute Skin Natural Mousse,50,4028.16,16.47,808,5.0,0,0,Rainy,20876.51,977,50,W2
2027-05-25,MAC Studio Fix Powder Plus Foundation,39,1912.52,7.95,505,3.9,0,0,Stormy,13337.03,544,100,W1
2027-05-25,Clinique Moisture Surge Hydrator,31,4297.62,26.82,401,3.6,0,0,Snowy,39627.8,655,0,W1
2027-05-25,L'Oreal Paris Voluminous Mascara,39,1869.72,11.23,307,3.6,0,0,Sunny,16197.38,911,100,W1
2027-05-25,Huda Beauty Rose Gold Remastered Eyeshadow,78,3164.38,28.29,393,4.4,0,0,Sunny,22429.52,643,0,W3
2027-05-25,Maybelline Superstay Matte Ink Lipstick,20,3107.74,11.64,503,3.7,1,0,Snowy,20554.07,597,50,W3
2027-05-25,Nykaa Matte Nail Enamel,24,4668.92,8.39,447,3.6,1,0,Sunny,46189.23,833,50,W1
2027-05-26,Clinique Moisture Surge Hydrator,67,4219.67,21.18,427,4.3,0,0,Sunny,36044.71,632,50,W3
2027-05-26,Nykaa Matte Nail Enamel,42,3575.88,9.93,367,4.6,1,0,Sunny,6663.65,770,0,W2
2027-05-26,MAC Studio Fix Powder Plus Foundation,23,3920.7,24.88,603,4.5,0,0,Sunny,32644.29,731,50,W1
2027-05-26,Huda Beauty Rose Gold Remastered Eyeshadow,43,2579.2,26.53,841,4.1,0,0,Snowy,21444.26,884,50,W1
2027-05-26,Maybelline Superstay Matte Ink Lipstick,61,3639.53,7.51,332,3.6,0,1,Snowy,20645.99,818,0,W3
2027-05-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,52,4430.86,6.76,421,3.7,0,0,Snowy,38591.56,616,50,W1
2027-05-26,Revlon Colorstay Liquid Eyeliner,23,3483.33,24.27,340,4.8,1,0,Rainy,6345.67,543,50,W2
2027-05-26,Lakme Absolute Skin Natural Mousse,78,4741.79,18.73,938,4.8,0,0,Stormy,32773.62,1016,100,W1
2027-05-26,Bobbi Brown Instant Full Cover Concealer,39,1159.62,23.46,944,4.9,0,0,Rainy,42436.49,983,100,W2
2027-05-27,Bobbi Brown Instant Full Cover Concealer,46,4658.46,2.91,497,3.7,0,0,Rainy,39871.78,773,0,W1
2027-05-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,43,1437.25,24.23,711,4.9,0,0,Rainy,6974.19,851,100,W2
2027-05-27,Nykaa Matte Nail Enamel,38,4479.46,10.08,593,3.5,0,0,Snowy,13676.77,631,0,W3
2027-05-27,MAC Studio Fix Powder Plus Foundation,42,4504.72,26.11,222,4.0,0,0,Sunny,28377.56,759,50,W2
2027-05-27,L'Oreal Paris Voluminous Mascara,67,1636.62,23.5,429,4.0,0,0,Sunny,27188.84,595,0,W2
2027-05-28,Nykaa Matte Nail Enamel,60,4183.01,13.13,585,4.0,0,0,Stormy,9333.1,857,0,W3
2027-05-28,Clinique Moisture Surge Hydrator,63,3359.05,15.96,646,4.4,0,0,Snowy,49456.72,709,100,W2
2027-05-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,87,4487.69,3.12,152,4.8,0,0,Rainy,38757.66,774,50,W1
2027-05-28,Revlon Colorstay Liquid Eyeliner,98,2839.23,8.04,607,4.0,0,0,Sunny,24876.79,705,0,W3
2027-05-28,Maybelline Superstay Matte Ink Lipstick,80,2726.86,26.86,300,4.6,0,0,Rainy,49766.38,876,50,W2
2027-05-29,Huda Beauty Rose Gold Remastered Eyeshadow,22,802.19,25.26,340,4.4,1,0,Sunny,43684.45,922,50,W2
2027-05-29,Clinique Moisture Surge Hydrator,70,860.09,10.04,311,3.7,1,0,Sunny,41290.8,974,0,W3
2027-05-29,Nykaa Matte Nail Enamel,60,3775.81,13.21,800,3.8,1,1,Rainy,25568.59,860,0,W1
2027-05-29,L'Oreal Paris Voluminous Mascara,19,3761.55,26.05,676,3.9,0,0,Stormy,38750.07,747,0,W2
2027-05-29,MAC Studio Fix Powder Plus Foundation,40,4734.31,15.47,971,4.2,0,1,Stormy,10459.06,1011,50,W2
2027-05-29,Maybelline Superstay Matte Ink Lipstick,55,3764.73,0.88,848,4.1,0,0,Sunny,17763.54,903,50,W3
2027-05-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,61,4579.04,25.47,718,4.3,0,0,Rainy,21976.55,957,100,W1
2027-05-29,Lakme Absolute Skin Natural Mousse,42,2777.37,20.57,512,3.5,1,0,Sunny,30366.13,761,0,W1
2027-05-29,Bobbi Brown Instant Full Cover Concealer,29,1300.25,15.86,168,4.9,0,0,Rainy,43076.07,582,50,W3
2027-05-30,Nykaa Matte Nail Enamel,72,3397.42,6.84,161,3.9,0,0,Sunny,37991.01,614,100,W3
2027-05-30,Huda Beauty Rose Gold Remastered Eyeshadow,22,2317.26,10.3,596,4.4,0,0,Sunny,21740.51,836,0,W1
2027-05-30,Maybelline Superstay Matte Ink Lipstick,1,3912.84,6.95,440,4.8,0,0,Sunny,44584.56,860,50,W3
2027-05-30,MAC Studio Fix Powder Plus Foundation,74,2293.0,16.93,769,4.0,0,0,Sunny,27148.86,843,0,W2
2027-05-30,Clinique Moisture Surge Hydrator,40,2965.96,14.93,598,4.3,0,0,Sunny,43872.69,951,50,W3
2027-05-30,Bobbi Brown Instant Full Cover Concealer,67,1044.07,24.15,181,3.9,1,0,Sunny,41212.24,656,0,W2
2027-05-30,Revlon Colorstay Liquid Eyeliner,49,4507.77,17.95,598,4.6,0,0,Rainy,33931.16,792,0,W1
2027-05-31,Bobbi Brown Instant Full Cover Concealer,58,2439.16,13.9,346,4.4,0,0,Sunny,30091.7,913,100,W2
2027-05-31,L'Oreal Paris Voluminous Mascara,30,3378.88,1.12,767,4.5,0,0,Snowy,28887.65,797,100,W1
2027-05-31,Lakme Absolute Skin Natural Mousse,69,2077.2,20.68,818,4.5,0,0,Sunny,22231.81,887,0,W2
2027-05-31,Revlon Colorstay Liquid Eyeliner,41,3529.4,2.81,474,4.4,0,0,Rainy,23028.52,849,50,W3
2027-05-31,Maybelline Superstay Matte Ink Lipstick,56,2056.77,14.78,331,4.5,1,0,Sunny,47691.18,752,0,W2
2027-05-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,29,891.11,24.98,249,3.7,0,0,Sunny,40280.59,678,0,W2
2027-06-01,Lakme Absolute Skin Natural Mousse,24,3915.61,13.94,206,3.9,0,0,Snowy,45463.4,717,0,W3
2027-06-01,L'Oreal Paris Voluminous Mascara,67,3604.23,6.39,561,4.6,1,0,Stormy,28117.87,786,100,W3
2027-06-01,MAC Studio Fix Powder Plus Foundation,38,536.28,16.21,375,3.9,0,0,Sunny,24979.02,562,0,W1
2027-06-01,Maybelline Superstay Matte Ink Lipstick,49,1981.52,13.25,542,4.7,0,0,Sunny,13589.72,634,0,W1
2027-06-01,Bobbi Brown Instant Full Cover Concealer,81,3762.78,23.3,824,3.7,0,0,Rainy,44070.78,905,100,W1
2027-06-01,Revlon Colorstay Liquid Eyeliner,58,2645.84,28.55,821,4.3,0,0,Sunny,44011.13,888,100,W2
2027-06-02,L'Oreal Paris Voluminous Mascara,104,1012.32,29.22,996,4.1,0,0,Snowy,23846.6,1100,0,W3
2027-06-02,Huda Beauty Rose Gold Remastered Eyeshadow,64,3374.55,16.69,514,4.0,0,0,Sunny,20296.87,753,100,W2
2027-06-02,MAC Studio Fix Powder Plus Foundation,86,4915.18,16.61,445,5.0,0,0,Sunny,13464.93,808,100,W3
2027-06-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,55,1130.89,1.33,366,3.6,0,0,Rainy,38109.58,901,100,W1
2027-06-02,Lakme Absolute Skin Natural Mousse,58,1873.58,12.41,577,3.9,0,0,Stormy,12331.88,693,50,W3
2027-06-02,Maybelline Superstay Matte Ink Lipstick,60,2583.2,8.01,524,4.0,0,0,Snowy,44879.75,659,100,W2
2027-06-02,Revlon Colorstay Liquid Eyeliner,49,2423.11,1.16,649,3.8,1,0,Rainy,25717.74,698,100,W1
2027-06-03,Nykaa Matte Nail Enamel,31,981.29,3.72,599,3.9,0,0,Rainy,5142.5,769,0,W3
2027-06-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,49,4514.12,18.08,530,4.9,0,0,Sunny,30030.28,667,0,W1
2027-06-03,Huda Beauty Rose Gold Remastered Eyeshadow,73,4065.95,12.77,573,4.9,0,1,Snowy,31959.98,733,0,W1
2027-06-03,MAC Studio Fix Powder Plus Foundation,84,3284.11,8.99,472,4.5,0,0,Rainy,46689.5,726,100,W3
2027-06-03,Clinique Moisture Surge Hydrator,71,4722.35,29.05,491,4.1,0,0,Sunny,40729.72,740,100,W3
2027-06-03,Maybelline Superstay Matte Ink Lipstick,61,4097.49,16.82,708,3.7,1,0,Rainy,27849.78,986,0,W2
2027-06-03,Lakme Absolute Skin Natural Mousse,43,3992.87,9.32,370,4.0,0,0,Sunny,24339.54,792,50,W1
